utility_median_emply_inc_job, fin_insur_num_jobs_000, pro_tech_servc_median_emply_inc_job, tot_num_jobs_000, whsl_trade_median_emply_inc_job, pro_tech_servc_num_jobs_000, agri_frsty_fish_median_emply_inc_job, admt_supp_num_jobs_000, arts_rec_num_jobs_000, oth_median_emply_inc_job, tot_median_emply_inc_job, cons_median_emply_inc_job, rtl_trade_num_jobs_000, fin_insur_median_emply_inc_job, agri_frsty_fish_num_jobs_000, hlth_care_soc_asst_num_jobs_000, pub_admt_safety_num_jobs_000, utility_num_jobs_000, info_med_telecommunications_num_jobs_000, whsl_trade_num_jobs_000, trns_pstl_whse_num_jobs_000, mining_num_jobs_000, accom_food_median_emply_inc_job, sa2_name, accom_food_num_jobs_000, trns_pstl_whse_median_emply_inc_job, admt_supp_median_emply_inc_job, rent_hiring_rlst_median_emply_inc_job, hlth_care_soc_asst_median_emply_inc_job, mining_median_emply_inc_job, arts_rec_median_emply_inc_job, edu_training_median_emply_inc_job, rtl_trade_median_emply_inc_job, info_med_telecommunications_median_emply_inc_job, cons_num_jobs_000, sa2_main16, manu_num_jobs_000, pub_admt_safety_median_emply_inc_job, oth_num_jobs_000, manu_median_emply_inc_job, rent_hiring_rlst_num_jobs_000, edu_training_num_jobs_000
68279.5,0.649,23505.0,14.348,23601.0,0.844,1976.0,1.202,0.232,18567.0,17827.0,27117.5,1.688,21552.0,0.546,1.699,0.508,0.107,0.184,0.351,0.424,0.14,8996.0,"Maroochydore - Kuluin",1.635,24543.0,7419.5,14847.0,31103.5,87157.0,6411.0,23860.0,17059.0,23397.0,1.176,316031427,0.593,42909.5,0.498,28326.0,0.461,0.915
62946.0,0.418,26950.0,9.751,27692.0,0.601,3305.0,0.736,0.192,16242.0,19058.0,33120.0,1.067,29975.5,0.26,1.092,0.316,0.055,0.125,0.198,0.278,0.119,7616.0,"Mooloolaba - Alexandra Headland",1.293,26263.0,9368.0,22114.0,34698.5,81556.0,4783.0,24464.0,14163.0,24288.5,0.843,316031428,0.407,50738.0,0.299,26476.0,0.346,0.724
null,0.168,34730.0,3.447,27389.5,0.186,2268.0,0.184,0.076,15180.0,14340.0,22869.5,0.34,13671.0,0.065,0.28,0.096,null,0.041,0.059,0.055,0.041,6679.0,"Noosa Heads",0.793,31176.0,7562.0,15984.0,27747.5,86018.0,10711.0,24551.0,13554.0,23369.0,0.246,316051434,0.096,37335.0,0.085,11898.0,0.219,0.214
69668.0,0.232,24994.0,5.485,26527.0,0.301,5731.0,0.321,0.086,13783.0,19457.0,33384.0,0.648,20045.0,0.05,0.58,0.207,0.026,0.065,0.146,0.126,0.055,8373.0,"Noosaville",0.819,22916.5,11893.0,18314.5,31201.5,96232.5,11541.0,24745.5,18504.0,18532.0,0.48,316051435,0.222,33737.0,0.192,20079.0,0.276,0.358
78386.0,0.171,27342.0,5.085,24236.0,0.316,5165.0,0.305,0.098,12956.0,17318.0,22901.0,0.553,17747.0,0.093,0.485,0.187,0.028,0.047,0.136,0.114,0.068,8289.0,"Sunshine Beach",0.944,38740.0,9308.5,15352.5,30452.0,89294.0,10518.0,30632.0,16795.5,26779.0,0.381,316051437,0.146,25754.0,0.133,17120.0,0.247,0.396
79966.0,0.229,20514.0,6.171,27499.0,0.311,5468.5,0.342,0.081,17930.0,21019.5,27321.5,0.863,12715.0,0.063,0.642,0.24,0.046,0.039,0.151,0.185,0.095,9491.5,"Tewantin",0.833,19132.0,15312.5,19473.0,31503.5,68249.5,14408.0,28050.0,20082.0,21533.0,0.571,316051438,0.252,50523.0,0.257,33000.0,0.239,0.465
null,0.099,31283.5,2.701,37423.0,0.23,3718.0,0.157,0.03,15000.0,21421.0,29465.0,0.29,18000.0,0.023,0.341,0.109,null,0.036,0.074,0.051,0.034,7807.0,"Peregian Beach - Marcus Beach",0.299,50224.5,14104.5,16749.0,40526.0,69798.0,6639.0,27753.0,13203.5,36929.5,0.238,316051543,0.079,26568.0,0.078,29802.0,0.105,0.314
69553.0,0.181,29894.5,3.559,42828.0,0.244,null,0.236,0.035,14659.5,23725.0,36736.0,0.428,28918.0,null,0.465,0.148,0.024,0.044,0.101,0.059,0.068,7615.0,"Peregian Springs",0.331,37271.0,13852.0,22811.5,32995.0,110489.0,11730.0,24370.0,17132.0,32921.5,0.292,316051544,0.14,32759.0,0.118,40100.0,0.135,0.34
51102.0,0.157,23252.0,5.228,38431.5,0.278,7041.0,0.463,0.042,13975.0,20349.0,29983.0,0.509,20378.0,0.35,0.547,0.232,0.053,0.028,0.123,0.258,0.074,7218.0,"Beerwah",0.391,36241.0,10987.0,21188.5,29693.0,108160.0,7910.0,32360.0,18169.0,47462.0,0.516,316061439,0.298,35068.0,0.2,35845.0,0.133,0.408
93151.5,0.191,27442.0,4.73,31702.5,0.325,9418.0,0.275,0.064,18592.5,18679.0,26000.0,0.511,13162.0,0.206,0.578,0.275,0.03,0.035,0.125,0.104,0.06,7142.0,"Caloundra Hinterland",0.416,32047.0,13543.0,15859.0,36632.0,118237.5,8446.0,23436.0,11156.0,25366.5,0.318,316061440,0.241,35513.0,0.133,18256.0,0.091,0.518
66854.5,0.126,23474.0,3.881,47092.0,0.188,10400.0,0.286,0.039,13350.0,22253.0,29847.0,0.349,17303.0,0.285,0.463,0.166,0.044,0.042,0.111,0.184,0.062,7450.0,"Glass House Mountains",0.305,36874.0,13232.5,21615.0,28237.5,98696.0,12538.0,27838.0,18927.0,36513.0,0.397,316061441,0.205,42148.0,0.119,40119.0,0.093,0.293
77974.5,0.231,25596.0,7.058,28169.0,0.334,7051.5,0.522,0.123,12724.5,21313.0,31005.0,0.736,15859.0,0.244,0.786,0.344,0.075,0.055,0.178,0.282,0.117,8072.0,"Landsborough",0.538,37012.0,12780.0,30446.5,33643.0,110082.0,9379.0,29556.0,16812.0,8986.5,0.86,316061442,0.409,40188.0,0.257,29735.0,0.167,0.554
70344.0,0.101,27988.0,3.63,24047.5,0.222,8324.0,0.233,0.043,15454.0,21330.0,31590.0,0.307,13144.5,0.137,0.556,0.18,0.027,null,0.096,0.113,0.061,6905.0,"Maroochy Hinterland",0.351,25870.5,11266.0,18103.5,39105.0,82492.0,6935.0,28667.5,15201.5,null,0.295,316061443,0.213,30907.5,0.1,28175.0,0.092,0.344
81289.0,0.238,30000.0,6.954,32988.0,0.397,5313.0,0.45,0.067,13265.0,22689.0,31570.0,0.716,24038.0,0.222,0.913,0.274,0.081,0.076,0.188,0.201,0.108,7684.5,"Palmwoods",0.585,36159.5,11501.0,21110.0,38424.0,98170.0,7251.0,26849.0,14669.0,39840.0,0.614,316061444,0.36,48787.0,0.272,34646.0,0.186,0.707
72566.0,0.204,26340.0,5.248,36626.0,0.303,5990.5,0.377,0.054,15372.5,25466.0,35216.0,0.611,22577.0,0.067,0.679,0.263,0.05,0.052,0.117,0.17,0.074,10205.0,"Bli Bli",0.432,35936.0,13108.5,13740.0,39560.5,89730.5,6085.0,26537.5,19604.0,40739.5,0.6,316071545,0.285,52775.0,0.162,35012.5,0.132,0.431
null,0.085,20129.5,2.445,27113.0,0.146,8214.0,0.174,0.042,13753.0,21450.0,25336.0,0.282,22007.0,0.044,0.298,0.103,null,0.023,0.059,0.096,0.029,8602.0,"Diddillibah - Rosemount",0.181,24642.0,8284.0,20184.0,35673.0,110469.5,5188.0,31083.0,15515.5,13105.0,0.243,316071546,0.117,58186.0,0.091,38908.5,0.058,0.246
50774.5,0.215,32009.0,6.842,31959.5,0.341,7372.0,0.542,0.076,13082.5,22261.5,27080.5,0.637,21244.5,0.171,0.883,0.278,0.047,0.081,0.209,0.253,0.106,6422.0,"Eumundi - Yandina",0.547,31715.0,12956.0,19332.0,33182.5,98714.0,12138.0,27275.0,17211.0,29923.0,0.732,316071547,0.4,35963.0,0.247,32775.0,0.182,0.583
60357.5,0.457,24863.0,12.565,26653.0,0.586,7397.0,0.864,0.147,15763.5,22515.5,31618.0,1.426,17829.0,0.222,2.099,0.533,0.113,0.12,0.342,0.419,0.116,7396.0,"Nambour",1.061,27115.0,8019.5,17152.0,41860.0,96806.5,9165.0,27190.5,19122.0,18533.5,1.111,316071548,0.753,43018.5,0.511,28476.0,0.263,1.02
64658.5,0.449,29854.5,13.48,28100.0,0.848,8424.0,0.849,0.143,15535.0,21453.5,30000.0,1.437,19011.0,0.277,1.699,0.577,0.109,0.1,0.373,0.447,0.283,7606.0,"Noosa Hinterland",1.212,24102.5,14086.0,15969.0,30508.0,99884.0,9370.0,27004.0,16950.5,23883.5,1.356,316081549,0.618,36472.5,0.474,27751.0,0.406,1.195
105060.5,0.162,28346.5,4.867,49876.0,0.235,17980.0,0.281,0.058,27197.0,27751.0,35830.0,0.493,25000.0,0.153,0.635,0.193,0.041,0.026,0.181,0.187,0.1,5319.5,"Cambooya - Wyreema",0.316,37753.0,13678.0,20871.0,40466.0,92184.0,3821.0,26773.0,16000.5,32398.0,0.425,317011445,0.324,42331.0,0.196,45167.0,0.12,0.55
84196.5,0.301,19689.0,8.874,40537.0,0.395,9712.0,0.715,0.104,16062.0,21338.5,30374.5,0.947,20791.0,0.323,1.289,0.329,0.049,0.057,0.22,0.222,0.079,5323.0,"Darling Heights",0.898,31651.5,8750.0,26282.0,34834.5,82198.0,4340.0,33546.0,16253.5,24217.0,0.434,317011446,0.668,45645.0,0.278,39116.5,0.127,1.131
85921.0,0.26,19483.5,6.768,41077.0,0.299,8475.5,0.519,0.088,18461.0,23932.0,35407.0,0.721,15569.0,0.138,0.905,0.226,0.047,0.027,0.264,0.244,0.079,5853.5,"Drayton - Harristown",0.603,37114.5,11077.0,16915.5,38860.0,81137.0,3538.5,29221.0,18966.5,32174.0,0.487,317011447,0.594,39667.0,0.282,38103.0,0.109,0.639
80256.5,0.156,17131.0,7.695,10169.0,0.165,5070.5,1.906,0.07,6573.0,7863.0,23000.0,0.444,8056.5,1.679,0.281,0.214,0.034,null,0.303,0.295,0.029,5198.0,"Gatton",0.422,37375.5,4104.0,2811.0,31818.0,66116.0,3546.0,27632.0,14085.5,null,0.226,317011448,0.38,38602.0,0.226,41224.5,0.297,0.38
88499.0,0.168,33501.5,4.527,48288.0,0.216,11000.0,0.284,0.037,16694.5,30181.5,39693.0,0.418,24720.5,0.114,0.558,0.192,0.059,null,0.175,0.245,0.119,5872.5,"Gowrie (Qld)",0.301,47412.0,14585.0,11253.0,35378.0,101504.5,5113.0,26798.5,19456.5,null,0.384,317011449,0.42,54324.0,0.21,49423.0,0.064,0.376
109193.0,0.369,32040.5,9.17,37826.5,0.557,13682.0,0.477,0.1,16649.0,30001.5,39000.0,0.762,31025.0,0.19,1.245,0.698,0.07,0.059,0.322,0.276,0.197,3730.0,"Highfields",0.58,39747.0,12788.0,29911.0,37771.0,110252.5,4792.0,35335.0,15820.0,27117.0,0.715,317011450,0.489,62304.5,0.338,45289.0,0.14,1.18
90416.0,0.229,26993.0,7.913,31538.0,0.342,9882.0,0.55,0.098,21549.0,23908.0,28623.0,0.652,14896.0,0.734,0.782,0.378,0.078,0.049,0.328,0.448,0.14,5375.0,"Lockyer Valley - West",0.463,42548.0,13742.0,19470.0,34669.5,62556.0,3927.5,28304.5,16151.0,34402.0,0.594,317011451,0.648,38766.0,0.271,46733.0,0.129,0.698
98513.0,0.217,31584.0,4.944,43318.0,0.294,18549.0,0.256,0.098,16473.0,30000.0,34962.0,0.549,43047.5,0.08,0.748,0.272,0.041,0.047,0.142,0.102,0.038,4887.5,"Middle Ridge",0.335,43948.0,15250.0,27158.0,42043.5,107292.0,3628.0,39727.0,16538.0,41048.5,0.271,317011452,0.257,56967.5,0.174,43523.0,0.084,0.724
64562.0,0.25,22039.0,6.963,39106.0,0.322,16502.0,0.535,0.118,18849.0,25457.5,29301.5,0.756,29837.0,0.11,0.952,0.269,0.035,0.05,0.246,0.259,0.075,6615.0,"Newtown (Qld)",0.615,35217.0,10436.0,20442.0,36211.0,77331.5,6279.5,30027.0,21746.0,24315.0,0.528,317011453,0.616,40047.5,0.284,41483.5,0.119,0.59
64309.0,0.158,26196.0,4.014,32999.0,0.149,8013.0,0.362,0.06,16206.0,22277.0,26083.0,0.385,21640.0,0.072,0.522,0.204,0.027,0.028,0.124,0.135,0.049,5759.0,"North Toowoomba - Harlaxton",0.365,26964.0,9932.5,24323.0,37053.0,67337.5,4359.0,31268.0,19865.5,28335.5,0.264,317011454,0.339,41896.0,0.13,33147.0,0.088,0.445
90897.0,0.27,31804.0,5.973,42944.0,0.413,14284.5,0.31,0.073,16100.0,27110.0,33617.0,0.56,37080.0,0.115,0.994,0.298,0.043,0.044,0.186,0.13,0.072,5408.0,"Rangeville",0.463,38999.0,15227.0,27680.5,45000.0,62445.5,4116.0,37207.0,14454.0,31659.0,0.337,317011455,0.276,33471.5,0.193,39499.0,0.111,0.879
75745.0,0.404,30816.0,10.322,36452.0,0.542,5766.5,0.673,0.143,16118.0,23622.0,34948.0,1.065,31691.5,0.196,1.606,0.443,0.058,0.082,0.27,0.291,0.107,6460.0,"Toowoomba - Central",1.06,39477.0,11829.0,19506.5,35135.5,77889.0,3956.5,35717.0,18354.0,38109.0,0.678,317011456,0.65,39396.0,0.416,37500.0,0.178,1.109
99216.0,0.313,32245.0,7.335,44733.0,0.503,11386.0,0.45,0.093,17144.0,24721.0,34677.0,0.596,35170.0,0.136,1.264,0.363,0.051,0.043,0.168,0.133,0.07,4540.5,"Toowoomba - East",0.642,31609.0,12773.0,25815.5,37012.0,97220.0,7282.0,35076.0,13346.0,39791.0,0.395,317011457,0.345,40009.0,0.212,38582.5,0.143,1.137
80839.5,0.355,33893.0,9.485,42893.0,0.37,11448.0,0.55,0.161,20688.0,28013.5,33835.5,1.033,26034.5,0.166,1.113,0.391,0.086,0.058,0.405,0.437,0.253,5037.0,"Toowoomba - West",0.686,44062.0,13436.0,25291.0,34403.5,103770.0,6131.0,32485.0,17345.0,40441.0,0.741,317011458,0.735,55386.0,0.445,46461.5,0.203,0.909
64707.0,0.32,27326.0,8.324,40768.0,0.336,10283.5,0.588,0.128,17402.5,26178.0,29298.0,0.906,19065.0,0.157,1.111,0.293,0.057,0.063,0.328,0.377,0.109,7882.0,"Wilsonton",0.771,38894.5,11435.0,18695.0,36399.0,73444.0,6402.5,26640.0,23919.5,35307.5,0.634,317011459,0.781,36959.0,0.334,42292.5,0.144,0.574
72095.0,0.235,17968.0,9.233,16274.0,0.378,2914.0,0.585,0.06,10455.0,9849.0,28713.0,0.789,12569.0,2.505,0.621,0.357,0.119,null,0.158,0.194,0.121,3595.0,"Ayr",0.783,14528.0,3935.0,9696.0,36621.0,99025.0,3363.0,31554.0,13130.0,null,0.348,318011460,0.805,54149.0,0.3,53545.0,0.118,0.507
51917.5,0.121,26296.0,5.848,27067.5,0.241,5035.0,0.305,0.033,14591.0,16481.0,30861.0,0.496,15384.0,1.464,0.393,0.2,0.077,null,0.102,0.169,0.135,3280.5,"Burdekin",0.338,23231.5,6066.0,11679.0,32241.5,84833.5,2489.5,23788.0,11237.0,null,0.302,318011461,0.676,49138.5,0.181,51428.0,0.071,0.359
56529.0,0.106,24533.0,5.225,29440.0,0.141,12600.0,0.294,0.043,17469.5,27267.0,25039.0,0.58,14624.5,0.265,0.604,0.384,0.026,0.028,0.078,0.182,0.458,6486.0,"Charters Towers",0.453,28865.0,19732.5,31239.0,41451.0,87321.0,5435.0,37246.0,13795.0,28703.0,0.354,318011462,0.221,54158.0,0.164,28851.0,0.074,0.645
null,0.04,27405.0,1.872,25980.0,0.052,17390.0,0.087,null,15595.5,24767.0,27750.5,0.15,16751.0,0.24,0.141,0.123,null,null,0.035,0.061,0.208,3587.5,"Dalrymple",0.119,24810.5,14346.0,27327.0,33486.0,97561.0,null,22251.0,11519.5,null,0.167,318011463,0.077,50939.0,0.052,37766.5,0.024,0.195
null,0.083,18342.0,3.243,22836.0,0.153,4732.0,0.137,0.029,20901.5,21217.0,24601.0,0.344,13922.0,0.4,0.359,0.223,null,null,0.059,0.117,0.038,3921.0,"Ingham",0.239,14464.0,11194.0,12628.0,34618.5,85433.0,3322.5,29065.5,14736.0,null,0.183,318011464,0.384,43667.0,0.114,46715.0,0.047,0.227
null,0.101,19791.0,3.95,43501.0,0.201,13098.0,0.143,0.035,18002.0,25000.0,26371.0,0.324,24062.5,0.577,0.37,0.221,null,null,0.066,0.105,0.073,6038.0,"Ingham Region",0.217,17375.5,11959.0,11533.5,33939.0,80921.0,1549.0,30457.5,14704.5,null,0.32,318011465,0.498,39663.0,0.156,50932.0,0.054,0.378
null,null,null,0.757,null,null,null,null,null,18895.0,18691.5,3640.0,null,null,null,0.172,0.223,null,null,null,null,null,3928.0,"Palm Island",0.024,null,null,null,15525.0,null,null,16725.5,null,null,0.026,318011466,null,32824.0,0.098,null,null,0.135
86608.0,0.074,31728.0,3.757,34907.0,0.167,2786.0,0.286,0.06,16587.0,23017.0,22328.0,0.401,11050.0,0.042,0.442,0.326,0.046,0.031,0.092,0.12,0.064,6617.0,"Aitkenvale",0.369,50933.0,8832.0,17198.0,44768.0,76065.0,4751.0,33044.0,13468.0,47652.0,0.368,318021467,0.171,52628.5,0.146,47243.0,0.072,0.4
94445.0,0.188,41619.0,7.536,41743.5,0.401,6142.0,0.406,0.139,16855.5,33882.0,29866.5,0.675,40471.0,0.078,0.904,1.254,0.101,0.057,0.159,0.222,0.132,4539.5,"Annandale",0.538,58420.0,9425.0,20964.5,54353.0,100761.0,2724.5,36035.0,11147.0,29274.0,0.477,318021468,0.348,62912.0,0.22,52590.5,0.142,0.949
85555.0,0.068,33818.5,2.395,28428.5,0.173,11936.0,0.135,0.052,17746.0,28338.5,33309.0,0.186,13272.0,0.026,0.313,0.219,0.021,null,0.043,0.073,0.056,4962.0,"Belgian Gardens - Pallarenda",0.204,61115.0,13720.0,20682.5,48590.0,99942.5,10394.0,36857.0,11610.5,null,0.207,318021469,0.099,59097.0,0.088,48564.0,0.059,0.281
89106.0,0.113,32846.0,5.619,48832.5,0.23,4253.0,0.334,0.123,17568.0,33221.0,31152.5,0.581,25463.0,0.035,0.629,0.764,0.068,0.044,0.163,0.208,0.153,5365.0,"Bohle Plains",0.363,47359.0,13033.0,20453.0,42588.0,97842.0,4683.0,35868.0,15049.0,30802.0,0.621,318021470,0.307,69740.0,0.19,63623.0,0.135,0.449
68387.0,0.164,25584.0,6.942,38888.0,0.25,5976.0,0.577,0.123,15284.0,26500.0,26279.0,0.767,15283.0,0.082,0.824,0.639,0.064,0.05,0.238,0.294,0.167,6593.0,"Condon - Rasmussen",0.515,44600.0,9653.0,12084.0,40716.0,83050.0,6088.0,28667.0,19371.0,53356.5,0.706,318021471,0.407,58552.5,0.285,54039.0,0.12,0.501
77964.0,0.111,27961.0,4.364,40922.0,0.206,4743.0,0.372,0.08,17502.5,24246.5,28834.0,0.486,12507.0,0.047,0.552,0.311,0.062,0.041,0.103,0.142,0.084,6673.0,"Cranbrook",0.362,43171.0,8411.5,15561.0,47558.5,81019.0,6563.0,29824.5,13829.0,57306.5,0.405,318021472,0.225,50709.0,0.183,44883.0,0.071,0.461
76351.0,0.4,37263.0,16.963,43257.0,0.714,6645.0,1.307,0.255,17860.0,32863.0,31897.0,1.657,25684.5,0.135,1.666,1.849,0.224,0.093,0.588,0.798,0.531,7733.0,"Deeragun",1.126,44973.5,11880.0,27578.0,40010.0,90118.0,6414.0,33030.5,19658.5,43482.0,2.004,318021473,1.143,66430.5,0.637,59776.0,0.312,1.125
91523.0,0.124,30742.0,5.972,27658.0,0.278,2782.0,0.352,0.12,10599.0,24479.0,19890.0,0.602,30570.0,0.044,1.029,0.774,0.063,0.029,0.09,0.143,0.082,5018.0,"Douglas",0.57,46249.0,8382.0,9548.0,54259.0,75747.5,5605.0,19069.0,10220.0,52746.0,0.335,318021474,0.202,67366.0,0.186,49015.0,0.121,0.738
68042.0,0.103,37093.0,4.988,45739.0,0.261,5115.0,0.459,0.112,14935.0,26153.0,28133.0,0.402,16272.0,0.051,0.51,0.454,0.086,0.043,0.146,0.231,0.09,6532.0,"Garbutt - West End",0.463,44856.0,8180.5,21933.0,44489.0,91659.0,10046.0,29413.0,18317.0,46458.5,0.433,318021475,0.243,59070.0,0.249,48160.0,0.101,0.421
77168.0,0.153,36363.0,5.877,35025.0,0.22,4860.0,0.558,0.127,13783.0,24717.0,23484.0,0.532,17733.0,0.063,0.654,0.515,0.077,0.053,0.188,0.24,0.114,9023.5,"Gulliver - Currajong - Vincent",0.514,51079.0,9817.0,15400.0,45055.0,85190.0,6075.5,30112.0,19857.0,33800.0,0.547,318021476,0.342,49837.0,0.26,47090.0,0.115,0.476
73582.0,0.081,37471.5,2.758,40395.0,0.106,4731.0,0.267,0.044,13464.0,23483.0,26993.0,0.31,18588.0,0.04,0.319,0.246,0.026,null,0.075,0.104,0.043,7237.0,"Heatley",0.222,38011.5,10437.0,11021.0,44132.5,84146.0,11425.0,28508.0,15803.0,null,0.248,318021477,0.185,48434.0,0.103,50506.5,0.042,0.217
59961.0,0.107,35574.0,4.223,39890.5,0.209,9031.0,0.367,0.126,14529.0,24670.0,22542.5,0.401,23952.0,0.039,0.511,0.41,0.037,0.051,0.093,0.143,0.083,7628.0,"Hermit Park - Rosslea",0.392,37000.0,12340.0,15967.0,42740.0,75033.5,15296.5,30990.0,14120.0,47398.0,0.318,318021478,0.185,54206.0,0.141,47394.0,0.087,0.434
82547.0,0.089,39139.5,3.762,41988.5,0.197,5509.0,0.238,0.083,25336.0,26936.0,25679.0,0.374,18840.0,0.035,0.508,0.302,0.047,0.042,0.104,0.12,0.079,6384.0,"Hyde Park - Pimlico",0.382,43471.0,12871.0,18665.0,47986.0,70342.0,8877.0,34077.0,15907.0,50159.0,0.337,318021479,0.181,59474.0,0.139,46570.0,0.069,0.351
68444.5,0.163,25576.5,7.621,44095.0,0.267,6536.0,0.669,0.103,16524.0,26000.0,26019.0,0.799,19840.0,0.111,0.882,0.684,0.083,0.044,0.244,0.338,0.212,6738.0,"Kelso",0.566,40624.0,8321.0,17797.0,39947.0,84280.5,5962.0,29388.0,18872.0,54169.0,0.847,318021480,0.45,59070.5,0.29,49473.0,0.12,0.554
78189.5,0.145,18535.5,5.619,43959.0,0.213,3860.0,0.482,0.098,12108.0,24298.0,24087.0,0.612,22191.5,0.035,0.636,0.467,0.079,0.042,0.159,0.238,0.127,6171.0,"Kirwan - East",0.435,43898.0,9419.0,14708.0,40286.0,86828.0,6714.0,25819.0,18455.0,31204.0,0.552,318021481,0.326,52581.0,0.226,50625.5,0.108,0.516
84334.0,0.322,35168.5,13.129,44877.5,0.526,5639.0,0.902,0.296,17384.0,30253.0,29034.0,1.491,25335.0,0.068,1.514,1.549,0.18,0.108,0.383,0.389,0.319,5608.5,"Kirwan - West",1.028,53467.0,9628.0,21912.0,41302.0,92143.0,6644.0,34759.0,16857.5,33299.5,1.148,318021482,0.66,66233.0,0.442,59378.0,0.275,1.225
null,0.047,25557.5,1.556,null,0.062,null,0.11,0.039,18427.0,16592.0,22669.0,0.141,12557.5,null,0.119,0.13,null,null,null,0.072,0.034,12312.0,"Magnetic Island",0.351,30144.0,8100.0,8811.5,40527.5,58526.5,6742.0,23078.0,12946.0,null,0.122,318021483,0.021,37315.0,0.042,30829.0,0.048,0.122
89733.0,0.19,42151.5,7.495,42378.0,0.333,5759.0,0.536,0.134,23897.0,31915.0,31993.0,0.844,32880.0,0.058,0.834,0.741,0.124,0.066,0.218,0.278,0.215,7235.5,"Mount Louisa",0.476,52000.0,12609.0,27451.0,40396.0,93762.0,9589.0,32058.5,17037.5,44631.0,0.783,318021484,0.431,63592.0,0.313,53051.0,0.134,0.631
83576.0,0.063,29768.0,2.548,35989.0,0.151,3650.0,0.181,0.053,19396.0,26023.0,28725.5,0.242,17221.0,0.03,0.317,0.198,0.037,0.026,0.057,0.063,0.045,7226.5,"Mundingburra",0.207,54779.0,10658.5,10656.5,44564.0,103067.0,7539.5,37512.0,11963.5,59486.0,0.216,318021485,0.117,54184.0,0.076,53708.0,0.061,0.338
61866.5,0.155,34198.5,4.817,41566.0,0.191,7516.0,0.38,0.056,17973.0,27184.0,31940.0,0.393,14875.5,0.214,0.394,0.28,0.071,null,0.188,0.276,0.171,7329.5,"Northern Beaches",0.25,37788.0,11596.0,16973.0,38870.0,89465.0,4267.0,31765.0,18378.0,null,0.667,318021486,0.395,45685.0,0.196,60142.0,0.076,0.312
81772.0,0.149,33592.0,5.279,47706.0,0.289,14956.0,0.313,0.121,14360.0,33529.0,34475.5,0.46,34335.5,0.058,0.66,0.767,0.057,0.051,0.122,0.165,0.125,7560.0,"Oonoonba",0.451,45610.0,11044.0,25783.5,47216.0,88866.0,10547.0,32788.5,13021.5,46666.0,0.387,318021487,0.232,68000.5,0.143,58375.0,0.121,0.486
74988.0,0.134,45137.0,4.638,34697.0,0.248,3300.0,0.393,0.087,21406.0,27821.0,25550.0,0.377,18364.0,0.065,0.473,0.413,0.05,0.072,0.12,0.189,0.108,8182.5,"South Townsville - Railway Estate",0.508,46865.5,11004.0,13420.0,47857.0,76325.0,12444.0,30840.5,18211.0,54396.0,0.453,318021488,0.204,61846.0,0.141,49953.0,0.129,0.359
83336.5,0.08,34062.5,3.201,35195.0,0.168,9750.0,0.223,0.081,20316.0,32398.0,38465.0,0.289,26590.0,0.116,0.331,0.25,0.038,0.027,0.075,0.168,0.112,6455.5,"Townsville - South",0.141,55195.0,14692.5,19097.0,50250.5,88123.5,2365.5,31543.0,18131.5,71526.0,0.35,318021489,0.254,61771.5,0.092,52871.0,0.071,0.261
77500.0,0.198,40800.0,8.588,41582.5,0.591,2320.0,0.567,0.224,11482.0,27522.0,27319.0,0.556,24176.5,0.131,1.21,0.942,0.069,0.113,0.156,0.236,0.159,6037.0,"Townsville City - North Ward",0.916,49092.0,9939.0,15600.0,47088.0,98880.0,14201.0,26739.5,13172.0,30521.5,0.51,318021490,0.41,65005.0,0.301,47087.0,0.228,0.831
71429.0,0.102,32289.0,3.989,25983.0,0.17,3504.0,0.324,0.105,21035.0,27074.0,28593.0,0.417,12201.5,0.038,0.381,0.37,0.047,0.022,0.103,0.225,0.102,8245.5,"Wulguru - Roseneath",0.304,46774.5,10820.0,15668.0,41688.5,75117.0,4221.5,29684.0,16881.0,40026.0,0.411,318021491,0.289,59019.0,0.141,47518.0,0.068,0.292
78895.5,0.107,30315.0,3.013,41377.0,0.138,10751.0,0.179,0.032,14674.0,26374.5,37705.0,0.358,25167.5,0.169,0.443,0.181,0.019,null,0.104,0.096,0.039,8242.0,"Ashfield - Kepnock",0.248,26821.0,11631.0,17306.0,38928.0,61800.0,3425.5,33220.0,20442.5,null,0.222,319011492,0.172,46556.5,0.105,45974.0,0.073,0.233
76280.0,0.353,26980.0,10.154,26909.0,0.492,7953.5,0.665,0.109,20209.0,24192.0,30774.5,1.016,17367.0,0.664,1.535,0.563,0.062,0.071,0.288,0.311,0.182,6130.0,"Bargara - Burnett Heads",0.752,34168.0,10208.0,22343.0,43381.0,106611.0,4021.0,38697.0,14801.5,42002.0,0.737,319011493,0.549,51665.0,0.309,40955.5,0.228,0.998
74401.0,0.115,27608.0,2.909,36495.0,0.139,2931.0,0.182,null,24530.0,26973.0,37266.0,0.367,30547.0,0.16,0.37,0.139,0.038,0.018,0.082,0.124,0.063,6396.0,"Branyan - Kensington",0.207,26360.0,8285.5,37916.0,41492.0,117187.0,null,29963.0,19362.0,5440.0,0.242,319011494,0.182,54443.0,0.118,40038.0,0.042,0.212
